Restaurant_id,Name,Cuisine_type,City,Rating,Open_date
REST18192,Salad Shack,Mexican,Bangalore,2.9,12/3/2016
REST49758,Burger Barn,Continental,Ahmedabad,2.6,7/26/2022
REST11168,Sandwich Stop,Mediterranean,Delhi,2.1,2/22/2023
REST10727,Sushi Station,Mediterranean,Delhi,4.1,7/24/2021
REST38468,Pasta Point,Japanese,Chennai,3,11/20/2021
REST26972,Sweet Treats,Continental,Mumbai,3.9,6/11/2022
REST15210,Pizza Palace,Italian,Delhi,4.6,3/4/2017
REST24652,Noodle Point,Italian,Delhi,4.7,6/12/2019
REST31749,Sushi Station,Chinese,Ahmedabad,1.6,2/3/2016
REST15949,Seafood Shack,Italian,Pune,4.5,2/8/2021
REST39406,Food Fiesta,Indian,Ahmedabad,5,1/19/2024
REST36380,Sushi Station,Chinese,Ahmedabad,2.2,4/20/2020
REST24310,Biryani House,Japanese,Ahmedabad,4.8,7/10/2017
REST20482,Food Fiesta,Mexican,Bangalore,3,2/19/2020
REST27534,Burger Barn,Japanese,Ahmedabad,1.6,3/27/2016
REST12347,Sandwich Stop,Mexican,Mumbai,3.3,1/23/2021
REST11888,Pizza Palace,Indian,Delhi,2.3,12/28/2021
REST02531,Biryani House,Japanese,Bangalore,3.1,3/21/2019
REST29280,Sushi Station,Japanese,Chennai,4,8/23/2019
REST47590,Pasta Point,Indian,Kolkata,3.9,11/27/2020
REST25813,Food Fiesta,Continental,Delhi,3.8,5/7/2024
REST18989,Sandwich Stop,Chinese,Hyderabad,3.4,3/4/2018
REST17110,Seafood Shack,Indian,Delhi,3.7,2/2/2021
REST41732,Cafe Delight,Italian,Hyderabad,4.6,7/28/2024
REST14157,Sushi Station,Indian,Mumbai,1.5,3/15/2016
REST25453,Pizza Palace,Italian,Hyderabad,1.3,10/5/2019
REST37007,Seafood Shack,Continental,Ahmedabad,4.3,2/13/2020
REST29849,Food Fiesta,Mexican,Mumbai,4.8,9/13/2018
REST03404,Seafood Shack,Chinese,Bangalore,2.5,10/4/2021
REST28395,Spice Hub,Continental,Kolkata,1.6,3/23/2024
REST47027,Sushi Station,Italian,Ahmedabad,2.7,3/15/2018
REST45822,Pizza Palace,Continental,Delhi,1.3,10/25/2022
REST38647,Food Fiesta,Mediterranean,Ahmedabad,2,3/21/2016
REST15705,Sushi Station,Mexican,Bangalore,3.1,11/16/2024
REST35514,Spice Hub,Indian,Bangalore,2.6,10/27/2018
REST07038,Cafe Delight,Mexican,Bangalore,3.9,10/25/2023
REST08257,Salad Shack,Italian,Chennai,1.9,3/25/2020
REST18258,Pasta Point,Mediterranean,Pune,4.7,11/9/2019
REST15363,Salad Shack,Mediterranean,Kolkata,4.7,12/17/2017
REST13175,Cafe Delight,Chinese,Mumbai,3.9,3/5/2016
REST19759,Burger Barn,Mediterranean,Bangalore,4,11/4/2017
REST24497,Cafe Delight,Italian,Ahmedabad,3.7,10/2/2017
REST19452,Sweet Treats,Mexican,Kolkata,4.3,1/14/2017
REST36955,Sweet Treats,Mediterranean,Kolkata,1.4,2/22/2021
REST35732,Spice Hub,Chinese,Chennai,4,1/16/2023
REST28539,Tasty Corner,Indian,Kolkata,1.7,7/4/2020
REST33376,Food Fiesta,Chinese,Pune,3.9,9/7/2018
REST39508,Cafe Delight,Chinese,Hyderabad,1.3,8/20/2023
REST45228,Seafood Shack,Indian,Hyderabad,2.7,5/3/2020
REST41842,Pizza Palace,Mediterranean,Hyderabad,4.6,9/16/2016
REST06448,Burger Barn,Indian,Kolkata,2.3,7/15/2019
REST26746,Pasta Point,Continental,Delhi,1.4,12/15/2022
REST46778,Sushi Station,Continental,Mumbai,2.6,7/27/2021
REST03201,Biryani House,Continental,Pune,2.8,12/14/2017
REST08101,Sushi Station,Japanese,Bangalore,2.9,3/27/2017
REST03073,Sandwich Stop,Japanese,Ahmedabad,4.5,7/23/2017
REST48320,Sandwich Stop,Mediterranean,Chennai,2.8,11/19/2017
REST18478,Cafe Delight,Continental,Mumbai,3.3,8/10/2016
REST12142,Burger Barn,Italian,Mumbai,4.9,12/14/2018
REST21584,Seafood Shack,Indian,Bangalore,3.5,5/1/2020
REST23112,Noodle Point,Mediterranean,Kolkata,4.6,5/2/2023
REST12882,Cafe Delight,Italian,Kolkata,4.4,6/4/2022
REST31752,Spice Hub,Indian,Pune,3.9,4/11/2016
REST46376,Grill House,Mediterranean,Mumbai,1.4,1/2/2021
REST16655,Food Fiesta,Mexican,Hyderabad,4.7,4/9/2018
REST37817,Seafood Shack,Mexican,Bangalore,2.7,5/11/2022
REST20873,Burger Barn,Japanese,Hyderabad,4.1,12/8/2017
REST02553,Pizza Palace,Indian,Ahmedabad,2.2,6/22/2020
REST47569,Sweet Treats,Mexican,Hyderabad,2.6,11/17/2022
REST38355,Pasta Point,Japanese,Hyderabad,1.9,6/13/2020
REST09534,Spice Hub,Mexican,Bangalore,2.8,6/19/2023
REST28685,Spice Hub,Mediterranean,Delhi,2.3,2/15/2021
REST11494,Noodle Point,Mexican,Delhi,2.8,4/24/2016
REST13004,Food Fiesta,Continental,Bangalore,1.8,1/24/2017
REST02791,Grill House,Japanese,Pune,3.6,7/7/2017
REST22826,Sushi Station,Italian,Hyderabad,4.1,6/27/2020
REST12901,Sushi Station,Italian,Delhi,3.8,2/3/2023
REST24054,Seafood Shack,Japanese,Hyderabad,1.1,4/10/2016
REST27727,Pizza Palace,Mediterranean,Bangalore,5,1/11/2016
REST15387,Tasty Corner,Japanese,Delhi,4.6,4/9/2023
REST43609,Salad Shack,Indian,Ahmedabad,2.3,4/10/2017
REST14076,Tasty Corner,Mexican,Pune,5,4/26/2020
REST28265,Biryani House,Chinese,Ahmedabad,2,3/14/2024
REST10713,Spice Hub,Mexican,Delhi,1,3/23/2020
REST30993,Spice Hub,Mediterranean,Pune,2.4,2/16/2020
REST13641,Biryani House,Mexican,Delhi,3.9,11/14/2020
REST45366,Food Fiesta,Mediterranean,Bangalore,2,4/25/2021
REST16890,Grill House,Mexican,Ahmedabad,3.7,3/1/2019
REST10228,Sushi Station,Italian,Hyderabad,2.7,10/21/2016
REST15191,Sushi Station,Indian,Hyderabad,3,9/25/2017
REST25215,Sushi Station,Mediterranean,Kolkata,4.4,1/20/2022
REST05521,Pasta Point,Mediterranean,Kolkata,4.3,11/14/2019
REST16548,Food Fiesta,Italian,Mumbai,3.8,7/6/2017
REST21368,Seafood Shack,Italian,Pune,3.6,12/4/2020
REST16384,Noodle Point,Chinese,Bangalore,4.1,2/12/2019
REST34031,Cafe Delight,Italian,Pune,2.4,3/24/2024
REST27238,Sweet Treats,Indian,Chennai,4.3,2/18/2016
REST38391,Sweet Treats,Indian,Kolkata,1.9,10/10/2023
REST30165,Burger Barn,Mexican,Bangalore,1.2,10/9/2020
REST36441,Seafood Shack,Japanese,Chennai,4.2,12/20/2023
REST06800,Tasty Corner,Indian,Hyderabad,2.9,12/11/2022
REST26878,Tasty Corner,Japanese,Bangalore,1.8,4/24/2018
REST05101,Pizza Palace,Mexican,Pune,2.1,9/20/2016
REST42904,Salad Shack,Continental,Mumbai,1.7,2/16/2016
REST00017,Food Fiesta,Japanese,Ahmedabad,3.4,3/8/2024
REST06440,Sushi Station,Mediterranean,Bangalore,4,8/16/2017
REST47518,Cafe Delight,Italian,Delhi,3.2,12/27/2020
REST17553,Salad Shack,Japanese,Ahmedabad,3.3,10/7/2022
REST01702,Sandwich Stop,Mediterranean,Kolkata,4.1,1/18/2022
REST17130,Grill House,Italian,Mumbai,3.6,2/6/2024
REST28301,Pizza Palace,Italian,Chennai,4.4,7/14/2017
REST20093,Tasty Corner,Indian,Chennai,3.5,4/4/2019
REST26351,Sweet Treats,Italian,Mumbai,2.4,6/28/2023
REST24454,Spice Hub,Italian,Mumbai,3.4,11/27/2020
REST16788,Noodle Point,Mediterranean,Kolkata,4.3,3/13/2023
REST49615,Salad Shack,Italian,Chennai,1.8,2/23/2022
REST32814,Burger Barn,Continental,Chennai,4,10/5/2017
REST42581,Cafe Delight,Mediterranean,Kolkata,4.7,12/11/2020
REST12860,Spice Hub,Mexican,Hyderabad,4.4,12/4/2022
REST26194,Tasty Corner,Indian,Hyderabad,1.5,6/15/2018
REST46211,Cafe Delight,Chinese,Kolkata,1.6,3/10/2020
REST30343,Burger Barn,Mexican,Hyderabad,2.3,11/16/2021
REST46935,Pizza Palace,Indian,Pune,1.8,11/15/2021
REST33593,Food Fiesta,Continental,Bangalore,1.6,7/11/2019
REST34992,Salad Shack,Chinese,Bangalore,2.8,10/27/2022
REST04991,Seafood Shack,Japanese,Bangalore,2.6,12/9/2024
REST07699,Grill House,Italian,Hyderabad,2.9,11/21/2020
REST09531,Biryani House,Mexican,Chennai,3.5,8/22/2023
REST04889,Burger Barn,Mediterranean,Mumbai,3.3,6/18/2018
REST11455,Tasty Corner,Mediterranean,Mumbai,3.3,1/28/2019
REST32491,Food Fiesta,Continental,Mumbai,3.8,10/26/2020
REST02788,Noodle Point,Chinese,Bangalore,3.6,2/6/2016
REST17251,Noodle Point,Italian,Pune,4.8,1/27/2021
REST17448,Cafe Delight,Indian,Chennai,3,6/5/2023
REST20253,Tasty Corner,Mediterranean,Chennai,1.5,6/11/2021
REST41450,Salad Shack,Mediterranean,Kolkata,5,7/9/2024
REST24649,Seafood Shack,Japanese,Mumbai,4.9,11/5/2024
REST38951,Seafood Shack,Indian,Pune,2.3,4/8/2022
REST21516,Cafe Delight,Mexican,Ahmedabad,4.1,6/4/2024
REST47627,Sandwich Stop,Chinese,Chennai,2.1,12/18/2023
REST49441,Cafe Delight,Chinese,Ahmedabad,4.8,6/16/2021
REST45927,Spice Hub,Continental,Kolkata,2.5,4/24/2023
REST37605,Pasta Point,Japanese,Chennai,2.5,10/9/2017
REST49034,Food Fiesta,Continental,Delhi,1.2,9/27/2017
REST47285,Grill House,Continental,Ahmedabad,3.1,2/6/2016
REST07143,Food Fiesta,Mexican,Kolkata,3,5/28/2018
REST08505,Salad Shack,Indian,Hyderabad,3.5,3/5/2018
REST21421,Pasta Point,Japanese,Kolkata,1.7,8/26/2016
REST07975,Sushi Station,Japanese,Kolkata,3.2,2/11/2024
REST14398,Cafe Delight,Chinese,Chennai,5,3/6/2021
REST28861,Grill House,Indian,Pune,4.6,5/11/2017
REST12591,Noodle Point,Continental,Kolkata,4.2,5/12/2021
REST48788,Food Fiesta,Chinese,Pune,2.3,5/7/2020
REST31786,Tasty Corner,Chinese,Ahmedabad,3.8,5/18/2018
REST47088,Food Fiesta,Chinese,Kolkata,2.5,12/25/2018
REST39931,Pasta Point,Japanese,Chennai,1,2/9/2023
REST01341,Burger Barn,Mediterranean,Hyderabad,1.3,8/21/2020
REST11348,Pizza Palace,Japanese,Ahmedabad,3.3,3/16/2016
REST34919,Burger Barn,Continental,Mumbai,3.1,5/22/2018
REST09684,Cafe Delight,Japanese,Pune,2.7,3/2/2020
REST00344,Biryani House,Japanese,Chennai,3.1,12/21/2021
REST09118,Sandwich Stop,Japanese,Ahmedabad,2.5,3/5/2017
REST20146,Pasta Point,Italian,Chennai,4.3,8/16/2019
REST06655,Cafe Delight,Japanese,Delhi,3.8,1/6/2019
REST18338,Salad Shack,Mediterranean,Mumbai,3.7,9/7/2017
REST16585,Seafood Shack,Chinese,Kolkata,3.6,1/1/2023
REST21696,Sweet Treats,Chinese,Mumbai,3,5/12/2018
REST49936,Sushi Station,Italian,Kolkata,1.7,1/7/2018
REST06456,Sweet Treats,Continental,Hyderabad,1.3,11/6/2019
REST41233,Tasty Corner,Indian,Kolkata,4.6,4/16/2022
REST29019,Food Fiesta,Mexican,Hyderabad,4.7,7/13/2016
REST29433,Tasty Corner,Chinese,Hyderabad,2.3,2/24/2021
REST49594,Tasty Corner,Continental,Pune,1.8,5/12/2016
REST26476,Biryani House,Mexican,Hyderabad,2.6,8/15/2023
REST00174,Pasta Point,Indian,Pune,1.6,2/27/2017
REST37835,Food Fiesta,Mediterranean,Mumbai,1.9,4/10/2021
REST46565,Sandwich Stop,Japanese,Bangalore,3,12/1/2024
REST21150,Tasty Corner,Japanese,Delhi,2.9,7/18/2017
REST06495,Cafe Delight,Italian,Bangalore,3.9,7/11/2019
REST12770,Cafe Delight,Continental,Bangalore,2.2,5/15/2016
REST21047,Pizza Palace,Mediterranean,Mumbai,1.4,11/18/2019
REST46204,Grill House,Italian,Bangalore,2.9,2/24/2017
REST35730,Pasta Point,Italian,Delhi,2.4,8/13/2016
REST18947,Tasty Corner,Italian,Hyderabad,2.1,9/24/2023
REST20490,Noodle Point,Chinese,Bangalore,2.7,10/22/2020
REST16101,Biryani House,Italian,Delhi,1.5,7/22/2024
REST16386,Sandwich Stop,Mexican,Bangalore,4.1,9/26/2019
REST30152,Pizza Palace,Continental,Delhi,3.2,2/24/2022
REST06554,Salad Shack,Chinese,Delhi,4.5,2/23/2020
REST16412,Seafood Shack,Continental,Bangalore,4.6,12/26/2020
REST16484,Biryani House,Indian,Kolkata,2.6,8/2/2022
REST11472,Spice Hub,Italian,Chennai,1.7,9/13/2021
REST31489,Salad Shack,Indian,Hyderabad,3.8,7/24/2019
REST40895,Sweet Treats,Chinese,Delhi,1,7/12/2021
REST16070,Spice Hub,Italian,Ahmedabad,2.1,11/5/2024
REST31082,Noodle Point,Chinese,Bangalore,3.8,11/8/2018
REST37666,Pasta Point,Chinese,Kolkata,1.3,2/18/2019
REST02254,Noodle Point,Italian,Pune,1.9,4/8/2022
REST35966,Burger Barn,Mediterranean,Hyderabad,1.1,7/17/2023
REST35123,Pasta Point,Mexican,Ahmedabad,3.4,7/10/2019
REST01264,Tasty Corner,Chinese,Bangalore,4.6,2/19/2018
REST46446,Biryani House,Japanese,Bangalore,3.7,4/25/2023
REST10909,Pizza Palace,Mexican,Bangalore,2.6,12/20/2020
REST07559,Sushi Station,Italian,Pune,1.8,4/24/2016
REST01382,Salad Shack,Japanese,Delhi,5,11/23/2017
REST47996,Biryani House,Mediterranean,Kolkata,1,10/19/2021
REST30805,Noodle Point,Continental,Bangalore,4.2,11/9/2021
REST18918,Biryani House,Japanese,Chennai,3.4,7/27/2017
REST22138,Salad Shack,Indian,Chennai,4,8/5/2023
REST13798,Grill House,Chinese,Mumbai,4.6,2/28/2020
REST18779,Salad Shack,Mediterranean,Hyderabad,3.3,4/3/2021
REST30481,Tasty Corner,Indian,Chennai,4.7,9/18/2017
REST26180,Grill House,Italian,Ahmedabad,4.8,11/4/2024
REST42159,Food Fiesta,Indian,Chennai,4.2,6/20/2024
REST36356,Cafe Delight,Mexican,Pune,3.8,5/13/2016
REST27452,Food Fiesta,Chinese,Ahmedabad,4.9,2/13/2017
REST47469,Pizza Palace,Chinese,Ahmedabad,1.9,5/25/2016
REST05340,Tasty Corner,Continental,Delhi,3.2,8/26/2024
REST42492,Pizza Palace,Italian,Delhi,2.3,6/20/2016
REST20733,Food Fiesta,Italian,Bangalore,4.4,9/25/2016
REST40029,Biryani House,Japanese,Chennai,2.4,2/28/2024
REST23282,Grill House,Mediterranean,Chennai,4.1,5/12/2020
REST16106,Cafe Delight,Mexican,Hyderabad,3.2,10/28/2023
REST19958,Sweet Treats,Italian,Delhi,3.5,3/4/2019
REST31642,Grill House,Indian,Chennai,4.8,3/7/2024
REST03938,Cafe Delight,Italian,Hyderabad,4.8,4/5/2022
REST43320,Burger Barn,Japanese,Chennai,4.3,10/17/2024
REST15297,Cafe Delight,Continental,Ahmedabad,1.1,1/7/2018
REST28613,Burger Barn,Chinese,Kolkata,1.1,1/8/2022
REST03342,Noodle Point,Continental,Pune,1.4,10/6/2016
REST33117,Tasty Corner,Chinese,Kolkata,2.4,8/20/2024
REST44818,Pizza Palace,Chinese,Ahmedabad,1.8,8/21/2019
REST48509,Food Fiesta,Japanese,Delhi,1.7,1/19/2021
REST41172,Salad Shack,Continental,Pune,1.6,5/23/2017
REST13191,Tasty Corner,Continental,Mumbai,3.3,3/21/2018
REST32649,Pizza Palace,Indian,Ahmedabad,2.4,11/25/2017
REST11015,Grill House,Chinese,Delhi,2.6,12/26/2017
REST48149,Sushi Station,Italian,Mumbai,2.2,3/3/2017
REST48435,Sandwich Stop,Mediterranean,Bangalore,5,10/28/2022
REST33248,Sandwich Stop,Mediterranean,Delhi,3.4,4/26/2016
REST09404,Sandwich Stop,Chinese,Mumbai,4.8,5/2/2023
REST19651,Tasty Corner,Japanese,Mumbai,4.4,3/10/2016
REST19867,Cafe Delight,Mexican,Ahmedabad,2.9,5/1/2016
REST23044,Spice Hub,Indian,Bangalore,1.6,11/15/2017
REST34728,Grill House,Italian,Pune,1,2/5/2022
REST39404,Seafood Shack,Continental,Kolkata,5,8/14/2024
REST32229,Biryani House,Mediterranean,Kolkata,4.9,3/10/2017
REST34321,Noodle Point,Mexican,Delhi,4.8,9/10/2016
REST22559,Spice Hub,Japanese,Pune,2.6,7/13/2018
REST05493,Tasty Corner,Chinese,Ahmedabad,1.3,10/1/2022
REST02125,Pizza Palace,Mediterranean,Kolkata,4.5,6/20/2022
REST38362,Pasta Point,Indian,Hyderabad,2.2,8/3/2018
REST49773,Pasta Point,Japanese,Delhi,4,2/15/2023
REST49296,Pasta Point,Mexican,Pune,3,9/20/2021
REST09561,Spice Hub,Chinese,Ahmedabad,2.7,4/13/2018
REST10941,Pasta Point,Italian,Bangalore,1.1,9/19/2023
REST06290,Grill House,Chinese,Hyderabad,4,4/18/2016
REST39984,Pizza Palace,Japanese,Mumbai,1.5,9/22/2020
REST04303,Sandwich Stop,Japanese,Delhi,4.6,12/2/2020
REST10906,Sushi Station,Mediterranean,Delhi,3.2,1/13/2022
REST27046,Biryani House,Italian,Delhi,3.4,1/4/2021
REST01343,Grill House,Mediterranean,Mumbai,5,7/23/2018
REST10767,Grill House,Mediterranean,Pune,2.6,5/24/2022
REST30802,Spice Hub,Italian,Mumbai,3.7,2/14/2016
REST18168,Sandwich Stop,Japanese,Chennai,1.3,4/25/2022
REST29560,Seafood Shack,Chinese,Chennai,3.1,10/9/2017
REST27954,Seafood Shack,Italian,Hyderabad,2.3,2/2/2019
REST19439,Sweet Treats,Italian,Pune,4.4,12/7/2021
REST39600,Food Fiesta,Mexican,Pune,1.4,7/14/2021
REST47328,Tasty Corner,Chinese,Chennai,2.1,12/13/2018
REST42813,Spice Hub,Continental,Hyderabad,4.8,9/16/2020
REST44231,Spice Hub,Mexican,Ahmedabad,3.9,1/12/2020
REST27430,Pizza Palace,Continental,Mumbai,4.5,5/7/2018
REST16938,Sandwich Stop,Chinese,Bangalore,2.6,2/1/2024
REST42399,Tasty Corner,Continental,Ahmedabad,2.3,12/24/2017
REST00695,Sushi Station,Japanese,Delhi,1.9,5/21/2016
REST06952,Biryani House,Japanese,Bangalore,3.2,11/24/2018
REST34531,Pasta Point,Continental,Mumbai,2.7,12/19/2016
REST24057,Cafe Delight,Continental,Mumbai,3.6,9/4/2017
REST19029,Pizza Palace,Italian,Chennai,3.6,10/25/2022
REST20590,Noodle Point,Mediterranean,Bangalore,3.7,11/2/2017
REST29492,Sushi Station,Indian,Hyderabad,4.7,7/24/2022
REST13853,Sweet Treats,Indian,Kolkata,3.4,6/6/2021
REST33888,Food Fiesta,Mediterranean,Kolkata,3.9,1/17/2017
REST35288,Biryani House,Chinese,Hyderabad,2.1,7/22/2018
REST21909,Spice Hub,Mexican,Ahmedabad,4.7,4/8/2024
REST06848,Sweet Treats,Indian,Bangalore,2.7,8/17/2016
REST13529,Noodle Point,Continental,Ahmedabad,1.3,5/25/2024
REST41751,Pizza Palace,Mexican,Delhi,3,5/22/2024
REST46844,Sushi Station,Indian,Bangalore,1.5,4/24/2016
REST37361,Pasta Point,Japanese,Ahmedabad,2.9,3/20/2020
REST25236,Biryani House,Continental,Mumbai,3.7,4/22/2021
REST46805,Pizza Palace,Italian,Chennai,3.7,10/25/2021
REST23023,Spice Hub,Mexican,Delhi,3.8,8/5/2023
REST16893,Sushi Station,Chinese,Pune,2.9,10/3/2017
REST15032,Sweet Treats,Indian,Bangalore,3.5,9/1/2024
REST39636,Grill House,Mediterranean,Hyderabad,4.4,3/26/2020
REST13046,Sushi Station,Italian,Mumbai,1.3,3/17/2020
REST24217,Food Fiesta,Italian,Hyderabad,1.2,4/3/2024
REST34642,Sweet Treats,Chinese,Ahmedabad,4.1,11/12/2019
REST27610,Seafood Shack,Mexican,Delhi,4.5,9/20/2022
REST42895,Noodle Point,Indian,Bangalore,2.2,11/3/2016
REST25767,Tasty Corner,Mediterranean,Chennai,4.8,8/21/2016
REST39687,Biryani House,Italian,Hyderabad,2,11/15/2022
REST41761,Burger Barn,Continental,Delhi,1,9/24/2017
REST41284,Spice Hub,Mediterranean,Pune,1.8,6/20/2024
REST12933,Biryani House,Chinese,Ahmedabad,2.9,6/15/2021
REST34583,Pizza Palace,Italian,Delhi,2.5,6/26/2019
REST04942,Cafe Delight,Continental,Ahmedabad,3.8,1/23/2020
REST05999,Salad Shack,Italian,Chennai,1.8,6/21/2022
REST15876,Pizza Palace,Mediterranean,Pune,4.5,2/11/2020
REST14145,Sandwich Stop,Mediterranean,Kolkata,4.5,2/15/2024
REST25698,Grill House,Indian,Mumbai,3.3,3/6/2024
REST17502,Seafood Shack,Japanese,Bangalore,3.8,3/6/2024
REST14006,Salad Shack,Italian,Pune,3.9,7/1/2021
REST15695,Noodle Point,Mexican,Kolkata,4,4/16/2018
REST34183,Cafe Delight,Mediterranean,Kolkata,1.6,8/24/2023
REST32799,Tasty Corner,Chinese,Chennai,4.3,4/15/2022
REST31193,Tasty Corner,Indian,Kolkata,1.4,9/26/2024
REST29476,Burger Barn,Mexican,Pune,3.8,12/6/2017
REST35733,Noodle Point,Mexican,Pune,1.1,1/19/2018
REST45981,Spice Hub,Chinese,Hyderabad,2.5,5/1/2023
REST47056,Biryani House,Japanese,Hyderabad,4.5,9/14/2016
REST10390,Pizza Palace,Italian,Kolkata,3.3,2/17/2023
REST30669,Burger Barn,Continental,Delhi,1.2,11/13/2023
REST45667,Pasta Point,Chinese,Delhi,2.3,9/25/2020
REST02252,Burger Barn,Continental,Hyderabad,2.5,11/12/2024
REST47627,Pasta Point,Japanese,Bangalore,2.7,1/19/2017
REST49298,Sushi Station,Continental,Ahmedabad,3.8,11/22/2023
REST44383,Sushi Station,Japanese,Delhi,2.4,7/17/2019
REST29322,Grill House,Continental,Delhi,3,3/9/2022
REST15961,Burger Barn,Mediterranean,Mumbai,4.7,3/13/2017
REST17666,Sweet Treats,Indian,Bangalore,3,4/28/2024
REST19318,Cafe Delight,Japanese,Kolkata,4.4,1/1/2018
REST10785,Cafe Delight,Italian,Chennai,4.2,11/2/2023
REST30677,Spice Hub,Indian,Hyderabad,3.7,5/9/2019
REST45140,Sandwich Stop,Mediterranean,Mumbai,1.3,6/12/2019
REST14255,Tasty Corner,Chinese,Kolkata,4.6,2/8/2017
REST35577,Sweet Treats,Indian,Bangalore,2.6,11/9/2017
REST18794,Tasty Corner,Continental,Hyderabad,3.8,7/6/2018
REST01603,Burger Barn,Italian,Pune,1.9,10/16/2022
REST40193,Noodle Point,Mexican,Hyderabad,1,7/16/2017
REST34293,Pizza Palace,Continental,Kolkata,1.7,2/12/2019
REST05490,Tasty Corner,Chinese,Bangalore,2.5,9/18/2022
REST32486,Tasty Corner,Japanese,Bangalore,2,1/14/2022
REST08704,Cafe Delight,Mexican,Bangalore,2.6,12/23/2018
REST09228,Spice Hub,Continental,Chennai,1.8,1/23/2018
REST00713,Salad Shack,Mediterranean,Pune,3.5,2/25/2016
REST20587,Biryani House,Mediterranean,Kolkata,3.9,1/18/2019
REST11647,Biryani House,Mediterranean,Bangalore,2.7,12/26/2021
REST18231,Sweet Treats,Japanese,Chennai,3.8,1/2/2016
REST25505,Burger Barn,Italian,Pune,4,10/10/2024
REST13291,Noodle Point,Mexican,Ahmedabad,3.4,2/8/2017
REST41495,Sandwich Stop,Mediterranean,Hyderabad,1.9,12/4/2017
REST11305,Salad Shack,Chinese,Kolkata,4.1,8/23/2020
REST25368,Food Fiesta,Italian,Pune,1.8,6/13/2016
REST45400,Seafood Shack,Indian,Bangalore,4.9,4/20/2022
REST22521,Noodle Point,Japanese,Hyderabad,2.1,5/15/2020
REST48614,Pasta Point,Mexican,Delhi,4.1,11/13/2019
REST26918,Food Fiesta,Mediterranean,Delhi,1.8,5/24/2024
REST13115,Grill House,Mexican,Pune,3.6,7/28/2016
REST07970,Biryani House,Mediterranean,Kolkata,2.2,1/19/2016
REST12808,Sushi Station,Italian,Hyderabad,2.8,8/27/2016
REST23997,Biryani House,Japanese,Chennai,4.3,3/17/2020
REST04428,Pizza Palace,Japanese,Chennai,4.1,2/12/2022
REST14434,Noodle Point,Italian,Mumbai,3.6,10/2/2020
REST19272,Noodle Point,Mediterranean,Pune,3.4,6/27/2017
REST12484,Cafe Delight,Chinese,Bangalore,3.3,2/10/2022
REST26529,Grill House,Italian,Hyderabad,2,8/22/2019
REST24305,Seafood Shack,Mexican,Chennai,4.1,5/17/2016
REST41189,Noodle Point,Indian,Kolkata,1.3,12/10/2019
REST26408,Food Fiesta,Chinese,Ahmedabad,1.4,2/8/2022
REST32666,Seafood Shack,Japanese,Chennai,4,9/18/2020
REST04010,Tasty Corner,Chinese,Hyderabad,2.7,1/10/2016
REST25642,Pizza Palace,Japanese,Ahmedabad,1.7,7/21/2016
REST02736,Pizza Palace,Chinese,Hyderabad,2,11/22/2018
REST40522,Sandwich Stop,Continental,Mumbai,1.5,12/14/2017
REST44320,Spice Hub,Continental,Ahmedabad,3.3,10/6/2016
REST05491,Pizza Palace,Japanese,Bangalore,3.8,12/14/2018
REST45440,Grill House,Italian,Delhi,2.6,2/21/2019
REST15313,Sandwich Stop,Japanese,Pune,2.5,8/5/2016
REST47622,Sushi Station,Mediterranean,Kolkata,3.8,4/17/2021
REST14215,Cafe Delight,Italian,Delhi,3.2,5/11/2024
REST32263,Burger Barn,Mediterranean,Mumbai,5,6/19/2020
REST16318,Tasty Corner,Indian,Mumbai,4.8,12/9/2018
REST22558,Noodle Point,Italian,Kolkata,3.2,10/28/2020
REST20535,Spice Hub,Indian,Kolkata,4.1,5/26/2021
REST15570,Noodle Point,Italian,Hyderabad,5,11/12/2024
REST43792,Salad Shack,Indian,Kolkata,1.4,4/25/2017
REST30557,Pasta Point,Continental,Chennai,4,7/3/2024
REST01736,Sweet Treats,Mediterranean,Kolkata,4.5,6/9/2018
REST22033,Spice Hub,Mexican,Hyderabad,4.2,12/2/2016
REST36496,Sushi Station,Indian,Hyderabad,1.2,10/9/2020
REST06352,Grill House,Chinese,Chennai,4.9,6/8/2021
REST37532,Food Fiesta,Mexican,Hyderabad,2.1,7/12/2016
REST42892,Pasta Point,Italian,Pune,1.5,2/14/2021
REST37537,Spice Hub,Mexican,Ahmedabad,1.3,11/10/2023
REST46106,Sandwich Stop,Chinese,Ahmedabad,3,12/26/2016
REST01216,Seafood Shack,Continental,Delhi,2.4,12/9/2016
REST03798,Salad Shack,Mediterranean,Hyderabad,2.4,8/21/2024
REST48753,Pasta Point,Chinese,Mumbai,3.3,1/21/2018
REST03635,Food Fiesta,Japanese,Delhi,3.1,12/19/2019
REST10362,Seafood Shack,Mediterranean,Delhi,3.1,6/25/2024
REST30413,Spice Hub,Mexican,Mumbai,3.8,2/4/2021
REST00692,Salad Shack,Indian,Bangalore,3.4,5/4/2021
REST14994,Cafe Delight,Mediterranean,Pune,4.5,8/21/2020
REST11626,Cafe Delight,Indian,Mumbai,2.1,5/2/2021
REST17356,Seafood Shack,Japanese,Chennai,1.3,8/9/2019
