Order_item_id,Order_id,Menu_item,Quantity,Price
OI10180,ORD72459,Tacos,4,309
OI10181,ORD52038,Biryani,3,79
OI10182,ORD45874,Pizza,4,167
OI10183,ORD22587,Tacos,3,407
OI10184,ORD00009,Burger,3,271
OI10185,ORD17350,Ice Cream,5,437
OI10186,ORD29498,Noodles,4,226
OI10187,ORD01666,Sandwich,4,181
OI10188,ORD13485,Tacos,5,205
OI10189,ORD37987,Salad,5,268
OI10190,ORD40262,Cake,2,500
OI10191,ORD56324,Cake,1,304
OI10192,ORD24776,Fries,2,361
OI10193,ORD74596,Pizza,5,228
OI10194,ORD54208,Tacos,2,439
OI10195,ORD48010,Soup,3,358
OI10196,ORD03988,Biryani,2,316
OI10197,ORD32525,Wrap,2,56
OI10198,ORD90817,Sandwich,2,356
OI10199,ORD77614,Sushi,4,135
OI10200,ORD06576,Pasta,4,330
OI10201,ORD03358,Pizza,4,113
OI10202,ORD70535,Biryani,4,417
OI10203,ORD21696,Tacos,4,419
OI10204,ORD86697,Salad,5,254
OI10205,ORD06210,Cake,1,59
OI10206,ORD58173,Salad,4,178
OI10207,ORD86723,Ice Cream,2,148
OI10208,ORD37851,Fries,5,277
OI10209,ORD34394,Burger,2,225
OI10210,ORD46204,Cake,1,205
OI10211,ORD74361,Fries,1,266
OI10212,ORD15987,Pizza,4,193
OI10213,ORD80011,Biryani,1,178
OI10214,ORD33797,Burger,2,371
OI10215,ORD51969,Burger,2,217
OI10216,ORD05471,Soup,1,227
OI10217,ORD22111,Burger,3,313
OI10218,ORD58975,Pasta,2,318
OI10219,ORD76315,Steak,4,437
OI10220,ORD68105,Pasta,3,406
OI10221,ORD00693,Wrap,3,84
OI10222,ORD87159,Ice Cream,5,282
OI10223,ORD06936,Ice Cream,2,463
OI10224,ORD84031,Sushi,4,114
OI10225,ORD70829,Sandwich,4,218
OI10226,ORD42885,Sandwich,4,98
OI10227,ORD86529,Ice Cream,2,80
OI10228,ORD21108,Cake,3,126
OI10229,ORD15174,Fries,2,136
OI10230,ORD29461,Wrap,4,222
OI10231,ORD40410,Noodles,1,237
OI10232,ORD57453,Soup,3,135
OI10233,ORD49539,Biryani,5,190
OI10234,ORD31131,Fries,2,444
OI10235,ORD70703,Sandwich,2,334
OI10236,ORD80337,Soup,1,383
OI10237,ORD73905,Pizza,3,263
OI10238,ORD52296,Pasta,2,127
OI10239,ORD81730,Pasta,3,458
OI10240,ORD01812,Salad,4,440
OI10241,ORD02542,Burger,2,496
OI10242,ORD88641,Noodles,1,326
OI10243,ORD10895,Ice Cream,3,131
OI10244,ORD72892,Sushi,5,188
OI10245,ORD40997,Fries,4,171
OI10246,ORD39446,Noodles,4,109
OI10247,ORD12566,Noodles,1,244
OI10248,ORD27050,Fries,1,345
OI10249,ORD20853,Fries,3,394
OI10250,ORD79144,Pizza,1,284
OI10251,ORD33730,Tacos,2,465
OI10252,ORD83834,Sushi,3,257
OI10253,ORD03949,Steak,4,491
OI10254,ORD55793,Pizza,2,55
OI10255,ORD07217,Noodles,4,464
OI10256,ORD12998,Pasta,2,142
OI10257,ORD83468,Sandwich,5,438
OI10258,ORD43167,Biryani,5,181
OI10259,ORD00664,Ice Cream,5,120
OI10260,ORD35352,Noodles,4,163
OI10261,ORD29186,Noodles,1,254
OI10262,ORD23022,Tacos,2,134
OI10263,ORD83391,Ice Cream,5,193
OI10264,ORD86651,Ice Cream,1,384
OI10265,ORD65268,Pizza,5,292
OI10266,ORD52098,Burger,3,400
OI10267,ORD37227,Soup,2,205
OI10268,ORD82728,Wrap,3,373
OI10269,ORD43404,Steak,2,301
OI10270,ORD88708,Biryani,1,347
OI10271,ORD73572,Burger,4,132
OI10272,ORD74065,Noodles,4,269
OI10273,ORD18896,Soup,3,114
OI10274,ORD59625,Sushi,5,413
OI10275,ORD12896,Ice Cream,3,144
OI10276,ORD21763,Ice Cream,5,102
OI10277,ORD76525,Sandwich,5,82
OI10278,ORD48845,Salad,4,201
OI10279,ORD82504,Ice Cream,3,109
OI10280,ORD42664,Fries,4,155
OI10281,ORD21134,Tacos,2,283
OI10282,ORD26981,Tacos,1,346
OI10283,ORD70142,Ice Cream,3,75
OI10284,ORD29656,Wrap,1,89
OI10285,ORD55499,Wrap,4,103
OI10286,ORD57774,Noodles,5,282
OI10287,ORD04178,Fries,1,131
OI10288,ORD47306,Noodles,5,323
OI10289,ORD56207,Steak,3,101
OI10290,ORD42773,Wrap,4,251
OI10291,ORD40260,Tacos,1,411
OI10292,ORD27024,Steak,2,278
OI10293,ORD85547,Ice Cream,1,334
OI10294,ORD55610,Pizza,4,241
OI10295,ORD69863,Pasta,1,371
OI10296,ORD63370,Sushi,3,435
OI10297,ORD66209,Biryani,3,458
OI10298,ORD89975,Pasta,3,473
OI10299,ORD00217,Sandwich,5,432
OI10300,ORD06262,Noodles,2,367
OI10301,ORD79821,Sandwich,4,232
OI10302,ORD12356,Tacos,5,472
OI10303,ORD24207,Pasta,4,160
OI10304,ORD30100,Ice Cream,5,109
OI10305,ORD08458,Tacos,5,303
OI10306,ORD26095,Fries,5,243
OI10307,ORD37044,Soup,1,160
OI10308,ORD51265,Ice Cream,5,280
OI10309,ORD44804,Pizza,3,175
OI10310,ORD71448,Tacos,1,367
OI10311,ORD30491,Steak,2,424
OI10312,ORD73882,Pasta,2,351
OI10313,ORD88136,Wrap,1,277
OI10314,ORD61288,Pasta,4,381
OI10315,ORD87900,Pizza,4,482
OI10316,ORD56690,Biryani,3,181
OI10317,ORD11534,Noodles,2,130
OI10318,ORD81925,Pizza,5,189
OI10319,ORD07529,Ice Cream,1,494
OI10320,ORD44328,Noodles,1,212
OI10321,ORD10373,Cake,5,301
OI10322,ORD55413,Pasta,1,185
OI10323,ORD73585,Sushi,5,378
OI10324,ORD41034,Burger,2,223
OI10325,ORD78128,Tacos,2,478
OI10326,ORD47277,Pasta,1,298
OI10327,ORD63425,Pasta,2,433
OI10328,ORD89740,Soup,4,493
OI10329,ORD58827,Sushi,4,370
OI10330,ORD39586,Burger,2,490
OI10331,ORD49473,Pizza,4,109
OI10332,ORD09633,Ice Cream,3,403
OI10333,ORD21146,Sushi,5,121
OI10334,ORD85950,Salad,5,450
OI10335,ORD38957,Noodles,5,221
OI10336,ORD11958,Sandwich,4,86
OI10337,ORD22468,Soup,4,132
OI10338,ORD16567,Ice Cream,1,428
OI10339,ORD30821,Steak,2,447
OI10340,ORD61590,Noodles,1,353
OI10341,ORD28146,Cake,1,191
OI10342,ORD48733,Burger,1,279
OI10343,ORD69992,Wrap,2,399
OI10344,ORD33248,Soup,3,258
OI10345,ORD83067,Soup,2,440
OI10346,ORD51585,Burger,4,270
OI10347,ORD67384,Biryani,1,401
OI10348,ORD69329,Sandwich,4,130
OI10349,ORD87502,Pasta,5,322
OI10350,ORD27707,Biryani,3,52
OI10351,ORD64684,Sandwich,5,476
OI10352,ORD12222,Tacos,4,255
OI10353,ORD02106,Sushi,4,160
OI10354,ORD11723,Biryani,4,459
OI10355,ORD30167,Biryani,4,138
OI10356,ORD30691,Fries,4,488
OI10357,ORD85980,Ice Cream,4,65
OI10358,ORD02913,Noodles,5,289
OI10359,ORD12317,Cake,5,88
OI10360,ORD60031,Sushi,4,208
OI10361,ORD30061,Steak,2,176
OI10362,ORD56706,Tacos,5,130
OI10363,ORD39521,Wrap,1,310
OI10364,ORD25383,Fries,1,395
OI10365,ORD64954,Soup,2,321
OI10366,ORD54871,Biryani,3,309
OI10367,ORD64454,Burger,1,244
OI10368,ORD41948,Pizza,3,498
OI10369,ORD78807,Noodles,1,407
OI10370,ORD91219,Soup,3,425
OI10371,ORD84787,Sushi,4,438
OI10372,ORD87828,Salad,4,448
OI10373,ORD00546,Pasta,3,127
OI10374,ORD11528,Tacos,4,96
OI10375,ORD38140,Pasta,4,155
OI10376,ORD21186,Wrap,5,50
OI10377,ORD08927,Noodles,5,305
OI10378,ORD11832,Fries,1,241
OI10379,ORD36305,Burger,5,218
OI10380,ORD74978,Sandwich,5,153
OI10381,ORD23382,Soup,2,196
OI10382,ORD62384,Wrap,1,316
OI10383,ORD29625,Fries,2,345
OI10384,ORD66188,Pasta,5,347
OI10385,ORD69262,Tacos,3,349
OI10386,ORD74014,Sushi,2,378
OI10387,ORD87073,Pizza,4,148
OI10388,ORD68513,Steak,5,176
OI10389,ORD11059,Soup,3,60
OI10390,ORD14166,Burger,4,316
OI10391,ORD16078,Tacos,1,491
OI10392,ORD40255,Cake,1,239
OI10393,ORD34086,Noodles,5,173
OI10394,ORD25551,Soup,5,247
OI10395,ORD64521,Ice Cream,2,428
OI10396,ORD33838,Burger,2,186
OI10397,ORD68325,Tacos,1,367
OI10398,ORD36843,Wrap,3,360
OI10399,ORD76150,Sushi,5,287
OI10400,ORD87631,Pasta,3,57
OI10401,ORD72759,Burger,4,325
OI10402,ORD13229,Sushi,4,430
OI10403,ORD65274,Wrap,3,101
OI10404,ORD89479,Cake,3,400
OI10405,ORD70660,Salad,5,306
OI10406,ORD17663,Ice Cream,4,322
OI10407,ORD15425,Biryani,4,167
OI10408,ORD03157,Sandwich,4,126
OI10409,ORD23712,Wrap,4,96
OI10410,ORD08873,Ice Cream,5,276
OI10411,ORD18277,Cake,2,68
OI10412,ORD57551,Cake,1,237
OI10413,ORD26036,Fries,2,205
OI10414,ORD54226,Wrap,5,275
OI10415,ORD45744,Pizza,3,456
OI10416,ORD55115,Soup,2,260
OI10417,ORD70914,Steak,2,309
OI10418,ORD26810,Biryani,4,455
OI10419,ORD91097,Sandwich,1,231
OI10420,ORD47907,Burger,3,470
OI10421,ORD76592,Pasta,3,440
OI10422,ORD05179,Biryani,4,399
OI10423,ORD14080,Sandwich,4,410
OI10424,ORD01524,Sandwich,3,371
OI10425,ORD78463,Sushi,5,215
OI10426,ORD87899,Cake,4,68
OI10427,ORD32496,Burger,4,128
OI10428,ORD15541,Tacos,1,97
OI10429,ORD27055,Ice Cream,3,112
OI10430,ORD89748,Cake,1,172
OI10431,ORD88640,Cake,5,307
OI10432,ORD60894,Ice Cream,1,124
OI10433,ORD38420,Wrap,2,168
OI10434,ORD48564,Soup,4,224
OI10435,ORD23981,Soup,3,420
OI10436,ORD50559,Sushi,5,319
OI10437,ORD63354,Fries,2,280
OI10438,ORD68369,Pizza,4,364
OI10439,ORD71443,Salad,1,428
OI10440,ORD63132,Soup,3,498
OI10441,ORD88975,Ice Cream,3,500
OI10442,ORD08522,Steak,3,472
OI10443,ORD05065,Salad,5,362
OI10444,ORD72151,Salad,4,226
OI10445,ORD07739,Sandwich,5,160
OI10446,ORD19887,Soup,4,77
OI10447,ORD38438,Biryani,3,134
OI10448,ORD07492,Fries,2,118
OI10449,ORD31993,Cake,4,238
OI10450,ORD01793,Noodles,1,230
OI10451,ORD49803,Burger,5,273
OI10452,ORD52845,Tacos,1,213
OI10453,ORD70449,Fries,2,196
OI10454,ORD45125,Soup,2,419
OI10455,ORD38927,Tacos,3,148
OI10456,ORD86641,Sandwich,1,373
OI10457,ORD53585,Tacos,3,235
OI10458,ORD83316,Salad,5,411
OI10459,ORD01322,Salad,4,98
OI10460,ORD89513,Sushi,3,144
OI10461,ORD09628,Tacos,5,170
OI10462,ORD36273,Salad,1,249
OI10463,ORD29812,Ice Cream,2,492
OI10464,ORD51907,Ice Cream,1,294
OI10465,ORD20392,Tacos,1,340
OI10466,ORD72618,Steak,5,206
OI10467,ORD49371,Steak,2,430
OI10468,ORD41031,Wrap,3,308
OI10469,ORD88778,Steak,1,282
OI10470,ORD12726,Tacos,2,471
OI10471,ORD85453,Sushi,2,320
OI10472,ORD54770,Biryani,4,499
OI10473,ORD91630,Pizza,3,305
OI10474,ORD91535,Pizza,4,79
OI10475,ORD66678,Biryani,3,398
OI10476,ORD19652,Cake,3,401
OI10477,ORD84423,Sandwich,5,203
OI10478,ORD01859,Cake,5,499
OI10479,ORD54052,Sushi,4,157
OI10480,ORD79744,Noodles,1,128
OI10481,ORD24575,Cake,5,258
OI10482,ORD29326,Wrap,2,201
OI10483,ORD26372,Cake,1,180
OI10484,ORD66854,Cake,1,229
OI10485,ORD10887,Burger,3,197
OI10486,ORD75207,Biryani,5,214
OI10487,ORD29940,Soup,3,449
OI10488,ORD47816,Steak,2,284
OI10489,ORD01086,Burger,2,308
OI10490,ORD65890,Pasta,4,292
OI10491,ORD77403,Noodles,1,307
OI10492,ORD00864,Pizza,3,426
OI10493,ORD84950,Burger,3,386
OI10494,ORD14482,Fries,2,65
OI10495,ORD82058,Sandwich,5,249
OI10496,ORD81181,Salad,2,438
OI10497,ORD76557,Biryani,4,498
OI10498,ORD63652,Sandwich,4,121
OI10499,ORD35939,Sushi,2,63
OI10500,ORD84749,Ice Cream,1,497
OI10501,ORD10658,Ice Cream,3,102
OI10502,ORD10823,Cake,2,126
OI10503,ORD25076,Tacos,4,201
OI10504,ORD38366,Ice Cream,5,216
OI10505,ORD55706,Fries,2,125
OI10506,ORD45715,Pasta,5,305
OI10507,ORD24185,Cake,1,426
OI10508,ORD63460,Pasta,2,315
OI10509,ORD62615,Wrap,1,347
OI10510,ORD60134,Burger,3,237
OI10511,ORD45086,Pasta,3,492
OI10512,ORD74751,Pizza,3,423
OI10513,ORD07224,Sandwich,3,405
OI10514,ORD00564,Soup,2,462
OI10515,ORD86367,Salad,1,275
OI10516,ORD06478,Ice Cream,3,120
OI10517,ORD68772,Sandwich,4,166
OI10518,ORD37173,Cake,4,150
OI10519,ORD29259,Noodles,4,90
OI10520,ORD07432,Salad,1,134
OI10521,ORD19576,Noodles,1,233
OI10522,ORD01054,Cake,1,256
OI10523,ORD73780,Wrap,5,146
OI10524,ORD28597,Noodles,1,51
OI10525,ORD56185,Soup,2,232
OI10526,ORD80691,Fries,3,457
OI10527,ORD30970,Wrap,2,473
OI10528,ORD67768,Noodles,4,489
OI10529,ORD10724,Pizza,4,130
OI10530,ORD79380,Salad,4,427
OI10531,ORD39310,Pasta,4,161
OI10532,ORD88774,Noodles,5,101
OI10533,ORD33341,Salad,4,144
OI10534,ORD23855,Ice Cream,1,244
OI10535,ORD03190,Cake,2,66
OI10536,ORD76148,Noodles,5,157
OI10537,ORD79705,Noodles,1,288
OI10538,ORD60465,Burger,5,258
OI10539,ORD57510,Steak,2,377
OI10540,ORD33073,Wrap,2,171
OI10541,ORD78344,Wrap,3,398
OI10542,ORD41163,Soup,3,279
OI10543,ORD86697,Biryani,1,336
OI10544,ORD69683,Steak,4,80
OI10545,ORD70208,Sandwich,4,250
OI10546,ORD14808,Tacos,3,95
OI10547,ORD54261,Pizza,5,393
OI10548,ORD78701,Noodles,3,133
OI10549,ORD14553,Noodles,4,76
OI10550,ORD69611,Sushi,5,437
OI10551,ORD41899,Sandwich,4,167
OI10552,ORD89729,Tacos,3,75
OI10553,ORD37300,Cake,3,88
OI10554,ORD16783,Fries,2,317
OI10555,ORD22597,Fries,2,64
OI10556,ORD68098,Cake,5,245
OI10557,ORD53227,Tacos,3,271
OI10558,ORD51675,Biryani,1,286
OI10559,ORD53654,Wrap,2,264
OI10560,ORD35662,Soup,2,111
OI10561,ORD68575,Wrap,5,302
OI10562,ORD90130,Soup,3,485
OI10563,ORD74818,Fries,4,166
OI10564,ORD33280,Tacos,1,377
OI10565,ORD32172,Soup,2,244
OI10566,ORD71776,Ice Cream,5,299
OI10567,ORD53336,Pizza,4,275
OI10568,ORD65710,Pizza,1,345
OI10569,ORD59513,Sushi,2,415
OI10570,ORD62385,Pasta,2,439
OI10571,ORD88228,Pizza,3,455
OI10572,ORD90173,Biryani,5,423
OI10573,ORD01878,Biryani,2,481
OI10574,ORD60022,Sushi,4,211
OI10575,ORD32574,Fries,4,435
OI10576,ORD19338,Pasta,3,75
OI10577,ORD23154,Ice Cream,5,85
OI10578,ORD13639,Fries,5,269
OI10579,ORD18621,Cake,4,208
OI10580,ORD34737,Soup,1,184
OI10581,ORD49254,Salad,5,254
OI10582,ORD40980,Pizza,3,123
OI10583,ORD67591,Fries,1,349
OI10584,ORD26337,Soup,2,405
OI10585,ORD71608,Pasta,2,331
OI10586,ORD77455,Cake,1,266
OI10587,ORD41457,Pizza,3,370
OI10588,ORD80657,Burger,3,461
OI10589,ORD49744,Pasta,3,434
OI10590,ORD06731,Sandwich,2,445
OI10591,ORD89183,Burger,4,189
OI10592,ORD00023,Noodles,4,367
OI10593,ORD36854,Biryani,5,134
OI10594,ORD79693,Sandwich,4,264
OI10595,ORD24524,Soup,1,175
OI10596,ORD48993,Burger,1,369
OI10597,ORD16211,Steak,2,204
OI10598,ORD53075,Fries,2,458
OI10599,ORD45002,Soup,1,277
OI10600,ORD45934,Pizza,1,381
OI10601,ORD82793,Tacos,3,483
OI10602,ORD51913,Pasta,4,275
OI10603,ORD32640,Burger,2,456
OI10604,ORD48258,Burger,4,75
OI10605,ORD04269,Ice Cream,2,378
OI10606,ORD13706,Biryani,5,155
OI10607,ORD81829,Sandwich,5,414
OI10608,ORD35067,Salad,5,186
OI10609,ORD10211,Sushi,4,67
OI10610,ORD20490,Tacos,4,124
OI10611,ORD12183,Noodles,1,377
OI10612,ORD26403,Tacos,1,426
OI10613,ORD51140,Salad,5,331
OI10614,ORD23342,Cake,2,181
OI10615,ORD41787,Burger,1,195
OI10616,ORD62749,Wrap,1,365
OI10617,ORD38132,Wrap,3,223
OI10618,ORD77736,Soup,2,403
OI10619,ORD46221,Sushi,4,304
OI10620,ORD63231,Pasta,2,333
OI10621,ORD65473,Sandwich,4,95
OI10622,ORD83678,Pizza,4,303
OI10623,ORD25697,Pasta,3,484
OI10624,ORD87694,Sushi,5,117
OI10625,ORD07838,Ice Cream,3,345
OI10626,ORD90018,Biryani,4,240
OI10627,ORD04776,Salad,5,90
OI10628,ORD25298,Sandwich,5,119
OI10629,ORD46293,Steak,5,423
OI10630,ORD19599,Tacos,4,491
OI10631,ORD16142,Fries,5,252
OI10632,ORD27886,Cake,4,112
OI10633,ORD46755,Sushi,4,183
OI10634,ORD26237,Steak,2,153
OI10635,ORD52849,Fries,5,111
OI10636,ORD35367,Tacos,1,291
OI10637,ORD23108,Soup,1,375
OI10638,ORD62712,Fries,1,269
OI10639,ORD50750,Pasta,2,298
OI10640,ORD57475,Steak,1,224
OI10641,ORD35001,Burger,3,479
OI10642,ORD07058,Ice Cream,1,373
OI10643,ORD06213,Soup,3,400
OI10644,ORD77280,Biryani,4,411
OI10645,ORD80618,Salad,3,472
OI10646,ORD85633,Pizza,3,92
OI10647,ORD09781,Tacos,4,62
OI10648,ORD36096,Burger,4,132
OI10649,ORD16801,Wrap,5,449
OI10650,ORD04575,Salad,5,284
OI10651,ORD01118,Noodles,5,219
OI10652,ORD34261,Burger,4,207
OI10653,ORD71121,Sandwich,5,143
OI10654,ORD16468,Wrap,2,177
OI10655,ORD55174,Soup,1,282
OI10656,ORD36586,Fries,2,309
OI10657,ORD60824,Pizza,5,320
OI10658,ORD62085,Tacos,2,57
OI10659,ORD67067,Biryani,2,241
OI10660,ORD83183,Pizza,3,463
OI10661,ORD66502,Soup,3,491
OI10662,ORD00378,Cake,2,400
OI10663,ORD09782,Tacos,2,305
OI10664,ORD83222,Sushi,4,470
OI10665,ORD15696,Sushi,1,219
OI10666,ORD11670,Sandwich,5,154
OI10667,ORD89903,Wrap,5,198
OI10668,ORD57278,Cake,1,409
OI10669,ORD38723,Soup,2,150
OI10670,ORD62994,Fries,5,331
OI10671,ORD23303,Tacos,3,394
OI10672,ORD69171,Sushi,5,262
OI10673,ORD68326,Pizza,3,473
OI10674,ORD68672,Steak,3,291
OI10675,ORD10954,Pasta,3,410
OI10676,ORD62967,Tacos,3,454
OI10677,ORD85359,Salad,2,389
OI10678,ORD66837,Sandwich,5,286
OI10679,ORD13806,Noodles,4,303
OI10680,ORD01852,Pasta,4,148
OI10681,ORD89793,Noodles,5,116
OI10682,ORD28629,Fries,4,70
OI10683,ORD01399,Noodles,5,240
OI10684,ORD13144,Ice Cream,2,92
OI10685,ORD52715,Cake,1,171
OI10686,ORD06765,Soup,2,182
OI10687,ORD50106,Tacos,5,241
OI10688,ORD41327,Pizza,2,360
OI10689,ORD44401,Wrap,2,239
OI10690,ORD68936,Tacos,1,298
OI10691,ORD22953,Pasta,4,445
OI10692,ORD87207,Sushi,1,212
OI10693,ORD40697,Steak,3,57
OI10694,ORD71261,Sushi,3,476
OI10695,ORD12173,Pizza,4,430
OI10696,ORD06837,Sushi,4,399
OI10697,ORD86578,Noodles,3,453
OI10698,ORD83154,Salad,5,181
OI10699,ORD82309,Fries,3,485
OI10700,ORD33617,Pizza,4,104
OI10701,ORD22761,Tacos,1,462
OI10702,ORD34307,Noodles,3,91
OI10703,ORD87737,Salad,5,150
OI10704,ORD86860,Wrap,5,297
OI10705,ORD57037,Noodles,1,74
OI10706,ORD34333,Tacos,1,149
OI10707,ORD41091,Steak,4,204
OI10708,ORD30942,Wrap,3,398
OI10709,ORD70777,Biryani,5,293
OI10710,ORD56441,Fries,2,316
OI10711,ORD61423,Pizza,3,330
OI10712,ORD51842,Sandwich,1,394
OI10713,ORD60858,Tacos,3,462
OI10714,ORD86734,Ice Cream,3,371
OI10715,ORD04137,Steak,3,461
OI10716,ORD00911,Biryani,4,341
OI10717,ORD68294,Sandwich,4,206
OI10718,ORD89586,Sushi,5,141
OI10719,ORD17877,Wrap,3,69
OI10720,ORD30931,Sushi,3,124
OI10721,ORD12376,Cake,2,96
OI10722,ORD26926,Ice Cream,4,202
OI10723,ORD88956,Noodles,1,225
OI10724,ORD42824,Soup,5,249
OI10725,ORD33277,Fries,1,179
OI10726,ORD63008,Fries,2,160
OI10727,ORD68168,Soup,2,322
OI10728,ORD36884,Tacos,2,472
OI10729,ORD82785,Sushi,1,261
OI10730,ORD49761,Fries,2,115
OI10731,ORD79459,Pizza,4,291
OI10732,ORD91278,Pasta,3,79
OI10733,ORD63447,Pizza,2,134
OI10734,ORD85843,Salad,5,117
OI10735,ORD08360,Pizza,5,212
OI10736,ORD02130,Noodles,1,66
OI10737,ORD47071,Ice Cream,5,260
OI10738,ORD86527,Tacos,1,316
OI10739,ORD65144,Steak,5,181
OI10740,ORD44954,Soup,2,332
OI10741,ORD39020,Tacos,3,271
OI10742,ORD87064,Soup,1,272
OI10743,ORD08869,Tacos,2,376
OI10744,ORD81299,Biryani,1,301
OI10745,ORD50386,Pasta,5,479
OI10746,ORD89389,Biryani,2,283
OI10747,ORD90089,Burger,4,68
OI10748,ORD59435,Pizza,5,372
OI10749,ORD12706,Ice Cream,3,426
OI10750,ORD77509,Sandwich,5,169
OI10751,ORD76401,Ice Cream,5,465
OI10752,ORD48655,Sushi,4,90
OI10753,ORD75360,Salad,1,492
OI10754,ORD20488,Ice Cream,4,221
OI10755,ORD25470,Tacos,1,181
OI10756,ORD16153,Ice Cream,1,161
OI10757,ORD64843,Ice Cream,5,220
OI10758,ORD06535,Steak,4,187
OI10759,ORD70823,Biryani,4,192
OI10760,ORD37165,Wrap,3,428
OI10761,ORD42979,Steak,2,398
OI10762,ORD86173,Soup,2,345
OI10763,ORD58944,Pasta,4,359
OI10764,ORD57802,Salad,2,374
OI10765,ORD79061,Pizza,4,492
OI10766,ORD79619,Sushi,3,401
OI10767,ORD10361,Soup,3,490
OI10768,ORD06871,Ice Cream,1,228
OI10769,ORD06026,Ice Cream,1,419
OI10770,ORD03282,Pasta,4,479
OI10771,ORD82079,Ice Cream,4,112
OI10772,ORD31522,Sandwich,2,461
OI10773,ORD89897,Noodles,1,475
OI10774,ORD03744,Noodles,3,82
OI10775,ORD05986,Ice Cream,1,153
OI10776,ORD45261,Tacos,4,177
OI10777,ORD18534,Ice Cream,5,191
OI10778,ORD48265,Fries,2,88
OI10779,ORD40351,Pizza,4,208
OI10780,ORD22141,Noodles,1,399
OI10781,ORD59603,Pasta,1,249
OI10782,ORD58791,Tacos,5,328
OI10783,ORD56014,Steak,3,218
OI10784,ORD42778,Pizza,3,472
OI10785,ORD64037,Pasta,3,411
OI10786,ORD03137,Sushi,3,394
OI10787,ORD85618,Wrap,2,442
OI10788,ORD79388,Sandwich,1,302
OI10789,ORD01377,Pizza,3,86
OI10790,ORD51083,Sandwich,4,100
OI10791,ORD29699,Ice Cream,4,124
OI10792,ORD22016,Salad,3,444
OI10793,ORD03576,Sandwich,5,99
OI10794,ORD43180,Noodles,5,199
OI10795,ORD89197,Cake,1,248
OI10796,ORD69627,Tacos,4,127
OI10797,ORD24213,Salad,1,380
OI10798,ORD53944,Steak,1,109
OI10799,ORD78681,Cake,2,303
OI10800,ORD23991,Fries,1,361
OI10801,ORD60822,Pasta,2,368
OI10802,ORD74845,Fries,2,96
OI10803,ORD32517,Pasta,4,392
OI10804,ORD13211,Soup,4,135
OI10805,ORD60861,Salad,5,465
OI10806,ORD05726,Salad,3,109
OI10807,ORD19999,Noodles,5,210
OI10808,ORD01147,Cake,1,498
OI10809,ORD73873,Sandwich,5,147
OI10810,ORD75354,Salad,1,190
OI10811,ORD56080,Pizza,4,236
OI10812,ORD37756,Soup,2,355
OI10813,ORD28237,Tacos,1,161
OI10814,ORD71431,Tacos,3,389
OI10815,ORD33953,Fries,2,246
OI10816,ORD66832,Pasta,1,301
OI10817,ORD64319,Steak,3,495
OI10818,ORD65141,Sushi,4,163
OI10819,ORD07862,Tacos,3,480
OI10820,ORD50371,Burger,4,359
OI10821,ORD74581,Salad,3,99
OI10822,ORD12312,Noodles,4,56
OI10823,ORD58898,Sushi,5,426
OI10824,ORD37745,Salad,3,156
OI10825,ORD85872,Fries,2,54
OI10826,ORD33476,Ice Cream,3,70
OI10827,ORD11946,Ice Cream,2,298
OI10828,ORD17464,Ice Cream,1,165
OI10829,ORD48266,Cake,5,220
OI10830,ORD45786,Tacos,2,234
OI10831,ORD46575,Pasta,5,189
OI10832,ORD40345,Wrap,2,430
OI10833,ORD31806,Wrap,1,278
OI10834,ORD64487,Tacos,2,459
OI10835,ORD85746,Sushi,4,205
OI10836,ORD72511,Pizza,2,144
OI10837,ORD70261,Biryani,3,324
OI10838,ORD67339,Biryani,2,234
OI10839,ORD14911,Soup,5,280
OI10840,ORD85084,Burger,3,256
OI10841,ORD51907,Soup,1,325
OI10842,ORD41824,Biryani,2,389
OI10843,ORD54911,Pizza,2,413
OI10844,ORD80985,Pizza,3,357
OI10845,ORD83227,Biryani,5,388
OI10846,ORD09432,Biryani,2,447
OI10847,ORD58012,Pasta,4,187
OI10848,ORD28156,Fries,4,384
OI10849,ORD14954,Pizza,4,53
OI10850,ORD12737,Cake,5,64
OI10851,ORD11892,Cake,1,259
OI10852,ORD14732,Ice Cream,4,199
OI10853,ORD27527,Wrap,1,165
OI10854,ORD41813,Biryani,5,234
OI10855,ORD23258,Burger,3,87
OI10856,ORD62458,Noodles,1,322
OI10857,ORD19391,Soup,2,278
OI10858,ORD64694,Pizza,1,297
OI10859,ORD82867,Ice Cream,1,232
OI10860,ORD39413,Burger,3,336
OI10861,ORD11700,Burger,3,496
OI10862,ORD45392,Pizza,3,423
OI10863,ORD02610,Salad,1,424
OI10864,ORD85294,Steak,3,168
OI10865,ORD90276,Sandwich,4,348
OI10866,ORD34876,Pasta,5,84
OI10867,ORD72219,Pizza,4,153
OI10868,ORD04659,Wrap,4,488
OI10869,ORD43892,Steak,5,231
OI10870,ORD02968,Fries,1,468
OI10871,ORD46129,Salad,5,434
OI10872,ORD29415,Cake,5,243
OI10873,ORD20847,Wrap,1,345
OI10874,ORD59850,Burger,3,56
OI10875,ORD28936,Pasta,5,223
OI10876,ORD28486,Pizza,2,445
OI10877,ORD44402,Steak,4,55
OI10878,ORD00445,Noodles,2,359
OI10879,ORD85984,Pasta,5,136
OI10880,ORD76432,Pasta,4,404
OI10881,ORD15235,Sandwich,4,174
OI10882,ORD03034,Biryani,4,482
